File,Result,D_B,D_C,D_L,D_R,D_S,D_E(%),nNodes,nEdges,nSegRelEdges,dPairs,segPairErrors,nodeCorrect,edgeDiffClassCount,undirDiffClassCount,nSeg,detectedSeg,dSegRelEdges,CorrectSegments,CorrectSegmentsAndClass,ClassError,CorrectSegRels,CorrectSegRelLocations,SegRelErrors,hasCorrectSegments,hasCorrectSegLab,hasCorrectRelationLocations,hasCorrectRelLab,hasCorrectStructure
AC-Oracle/101_alfonso.lg, Incorrect,7,1,6,0,6,0.07397903414848225,27,702,0,3,3,26,0,0,20,20,0,17,17,3,0,0,0,0,0,1,1,0
AC-Oracle/101_carlos.lg, Correct,0,0,0,0,0,0.0,26,650,0,0,0,26,0,0,20,20,0,20,20,0,0,0,0,1,1,1,1,1
AC-Oracle/101_caue.lg, Incorrect,5,1,4,0,4,0.0626691027521055,27,702,0,2,2,26,0,0,20,20,0,17,17,3,0,0,0,0,0,1,1,0
AC-Oracle/101_danilo.lg, Incorrect,14,2,12,2,10,0.10805688105758963,27,702,0,6,5,25,2,1,20,20,0,17,17,3,0,0,0,0,0,1,1,0
AC-Oracle/101_david.lg, Incorrect,16,2,14,2,12,0.11534597392963912,27,702,0,7,6,25,2,1,20,20,0,17,17,3,0,0,0,0,0,1,1,0
AC-Oracle/101_edwin.lg, Correct,0,0,0,0,0,0.0,27,702,0,0,0,27,0,0,20,20,0,20,20,0,0,0,0,1,1,1,1,1
AC-Oracle/101_Fabricio.lg, Incorrect,7,1,6,0,6,0.07397903414848225,27,702,0,3,3,26,0,0,20,20,0,17,17,3,0,0,0,0,0,1,1,0
AC-Oracle/101_Frank.lg, Correct,0,0,0,0,0,0.0,27,702,0,0,0,27,0,0,20,20,0,20,20,0,0,0,0,1,1,1,1,1
AC-Oracle/101_fujita.lg, Incorrect,198,14,184,30,154,0.2529741980634738,53,2756,0,92,77,39,30,15,20,20,0,8,8,12,0,0,0,0,0,1,1,0
AC-Oracle/101_herbert.lg, Incorrect,16,2,14,2,12,0.11534597392963912,27,702,0,7,6,25,2,1,20,20,0,17,17,3,0,0,0,0,0,1,1,0
AC-Oracle/101_hirata.lg, Incorrect,9,1,8,0,8,0.09031336922528344,25,600,0,4,4,24,0,0,20,20,0,17,17,3,0,0,0,0,0,1,1,0
AC-Oracle/101_jorge.lg, Correct,0,0,0,0,0,0.0,29,812,0,0,0,29,0,0,20,20,0,20,20,0,0,0,0,1,1,1,1,1
AC-Oracle/101_leissi.lg, Incorrect,9,1,8,0,8,0.08351374737016219,27,702,0,4,4,26,0,0,20,20,0,17,17,3,0,0,0,0,0,1,1,0
AC-Oracle/101_leo.lg, Incorrect,19,3,16,2,14,0.1344337133177037,27,702,0,8,7,24,2,1,20,20,0,15,15,5,0,0,0,0,0,1,1,0
AC-Oracle/101_miguel.lg, Incorrect,17,3,14,2,12,0.13267257887434514,26,650,0,7,6,23,2,1,20,20,0,15,15,5,0,0,0,0,0,1,1,0
AC-Oracle/101_mijail.lg, Incorrect,43,5,38,4,34,0.1977895372680135,29,812,0,19,17,24,4,2,20,20,0,13,13,7,0,0,0,0,0,1,1,0
AC-Oracle/101_Nina.lg, Incorrect,129,11,118,22,96,0.2168356878089158,49,2352,0,59,48,38,22,11,20,20,0,9,9,11,0,0,0,0,0,1,1,0
AC-Oracle/101_rosario.lg, Incorrect,21,3,18,0,18,0.13858318568901365,28,756,0,9,9,25,0,0,20,20,0,13,13,7,0,0,0,0,0,1,1,0
AC-Oracle/101_user0.lg, Incorrect,23,3,20,2,18,0.14667638647671424,27,702,0,10,9,24,2,1,20,20,0,15,15,5,0,0,0,0,0,1,1,0
AC-Oracle/105_alfonso.lg, Correct,0,0,0,0,0,0.0,33,1056,0,0,0,33,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_carlos.lg, Correct,0,0,0,0,0,0.0,33,1056,0,0,0,33,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_caue.lg, Correct,0,0,0,0,0,0.0,35,1190,0,0,0,35,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_danilo.lg, Correct,0,0,0,0,0,0.0,38,1406,0,0,0,38,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_david.lg, Correct,0,0,0,0,0,0.0,33,1056,0,0,0,33,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_edwin.lg, Correct,0,0,0,0,0,0.0,33,1056,0,0,0,33,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_Fabricio.lg, Correct,0,0,0,0,0,0.0,34,1122,0,0,0,34,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_Frank.lg, Incorrect,5,1,4,0,4,0.04817521190063942,35,1190,0,2,2,34,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
AC-Oracle/105_fujita.lg, Incorrect,72,10,62,18,44,0.10935533567968363,75,5550,0,31,22,65,18,9,31,31,0,21,21,10,0,0,0,0,0,1,1,0
AC-Oracle/105_herbert.lg, Incorrect,5,1,4,0,4,0.04960935050372959,34,1122,0,2,2,33,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
AC-Oracle/105_hirata.lg, Correct,0,0,0,0,0,0.0,33,1056,0,0,0,33,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_leissi.lg, Correct,0,0,0,0,0,0.0,33,1056,0,0,0,33,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_leo.lg, Correct,0,0,0,0,0,0.0,36,1260,0,0,0,36,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_lucelia.lg, Correct,0,0,0,0,0,0.0,38,1406,0,0,0,38,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_miguel.lg, Correct,0,0,0,0,0,0.0,36,1260,0,0,0,36,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_mijail.lg, Correct,0,0,0,0,0,0.0,34,1122,0,0,0,34,0,0,31,31,0,31,31,0,0,0,0,1,1,1,1,1
AC-Oracle/105_Nina.lg, Incorrect,49,7,42,6,36,0.0931945500947915,70,4830,0,21,18,63,6,3,31,31,0,21,21,10,0,0,0,0,0,1,1,0
AC-Oracle/105_rosario.lg, Incorrect,5,1,4,0,4,0.04960935050372959,34,1122,0,2,2,33,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
AC-Oracle/105_user0.lg, Incorrect,7,1,6,0,6,0.05686191635692461,35,1190,0,3,3,34,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
AC-Oracle/106_alfonso.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_carlos.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_caue.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_daniel.lg, Correct,0,0,0,0,0,0.0,9,72,0,0,0,9,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_david.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_edwin.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_fabio.lg, Correct,0,0,0,0,0,0.0,12,132,0,0,0,12,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_Fabricio.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_Frank.lg, Correct,0,0,0,0,0,0.0,12,132,0,0,0,12,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_fujita.lg, Incorrect,18,2,16,2,14,0.15766409855428576,21,420,0,8,7,19,2,1,8,8,0,5,5,3,0,0,0,0,0,1,1,0
AC-Oracle/106_herbert.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_jorge.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_leissi.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_leo.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_miguel.lg, Correct,0,0,0,0,0,0.0,12,132,0,0,0,12,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_Nina.lg, Correct,0,0,0,0,0,0.0,21,420,0,0,0,21,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_rosario.lg, Correct,0,0,0,0,0,0.0,12,132,0,0,0,12,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/106_user0.lg, Correct,0,0,0,0,0,0.0,12,132,0,0,0,12,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
AC-Oracle/107_alfonso.lg, Correct,0,0,0,0,0,0.0,23,506,0,0,0,23,0,0,18,18,0,18,18,0,0,0,0,1,1,1,1,1
AC-Oracle/107_bruno.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,18,18,0,18,18,0,0,0,0,1,1,1,1,1
AC-Oracle/107_carlos.lg, Incorrect,7,1,6,0,6,0.08708815448725117,23,506,0,3,3,22,0,0,18,18,0,15,15,3,0,0,0,0,0,1,1,0
AC-Oracle/107_caue.lg, Incorrect,12,2,10,0,10,0.12270576676563234,23,506,0,5,5,21,0,0,18,18,0,14,14,4,0,0,0,0,0,1,1,0
AC-Oracle/107_daniel.lg, Incorrect,5,1,4,0,4,0.08093302073625143,21,420,0,2,2,20,0,0,18,18,0,16,16,2,0,0,0,0,0,1,1,0
AC-Oracle/107_david.lg, Incorrect,7,1,6,0,6,0.08708815448725117,23,506,0,3,3,22,0,0,18,18,0,15,15,3,0,0,0,0,0,1,1,0
AC-Oracle/107_edwin.lg, Incorrect,5,1,4,0,4,0.07376665021977334,23,506,0,2,2,22,0,0,18,18,0,15,15,3,0,0,0,0,0,1,1,0
AC-Oracle/107_Fabricio.lg, Incorrect,10,2,8,0,8,0.11281145570796768,23,506,0,4,4,21,0,0,18,18,0,14,14,4,0,0,0,0,0,1,1,0
AC-Oracle/107_Frank.lg, Incorrect,5,1,4,0,4,0.07376665021977334,23,506,0,2,2,22,0,0,18,18,0,16,16,2,0,0,0,0,0,1,1,0
AC-Oracle/107_herbert.lg, Incorrect,10,2,8,0,8,0.11281145570796768,23,506,0,4,4,21,0,0,18,18,0,13,13,5,0,0,0,0,0,1,1,0
AC-Oracle/107_hirata.lg, Incorrect,83,11,72,20,52,0.2133861116751329,42,1722,0,36,26,31,20,10,18,18,0,7,7,11,0,0,0,0,0,1,1,0
AC-Oracle/107_jorge.lg, Incorrect,5,1,4,0,4,0.07376665021977334,23,506,0,2,2,22,0,0,18,18,0,16,16,2,0,0,0,0,0,1,1,0
AC-Oracle/107_leissi.lg, Incorrect,10,2,8,0,8,0.11281145570796768,23,506,0,4,4,21,0,0,18,18,0,13,13,5,0,0,0,0,0,1,1,0
AC-Oracle/107_leo.lg, Incorrect,10,2,8,2,6,0.10719618190920362,23,506,0,4,3,21,2,1,18,18,0,15,15,3,0,0,0,0,0,1,1,0
AC-Oracle/107_miguel.lg, Incorrect,10,2,8,0,8,0.11281145570796768,23,506,0,4,4,21,0,0,18,18,0,14,14,4,0,0,0,0,0,1,1,0
AC-Oracle/107_Nina.lg, Incorrect,115,15,100,32,68,0.26561417082153865,42,1722,0,50,34,27,32,16,18,18,0,6,6,12,0,0,0,0,0,1,1,0
AC-Oracle/107_rosario.lg, Incorrect,10,2,8,0,8,0.11281145570796768,23,506,0,4,4,21,0,0,18,18,0,14,14,4,0,0,0,0,0,1,1,0
AC-Oracle/107_user0.lg, Incorrect,10,2,8,0,8,0.11281145570796768,23,506,0,4,4,21,0,0,18,18,0,14,14,4,0,0,0,0,0,1,1,0
AC-Oracle/108_alfonso.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_bruno.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_carlos.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_caue.lg, Correct,0,0,0,0,0,0.0,15,210,0,0,0,15,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_danilo.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_david.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_edwin.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_Fabricio.lg, Correct,0,0,0,0,0,0.0,15,210,0,0,0,15,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_Frank.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_herbert.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_jorge.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_leissi.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_leo.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_maira.lg, Correct,0,0,0,0,0,0.0,12,132,0,0,0,12,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_miguel.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_Nina.lg, Correct,0,0,0,0,0,0.0,21,420,0,0,0,21,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_rosario.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_user0.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/108_Willian.lg, Correct,0,0,0,0,0,0.0,16,240,0,0,0,16,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
AC-Oracle/109_alfonso.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_carlos.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_caue.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_daniel.lg, Correct,0,0,0,0,0,0.0,14,182,0,0,0,14,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_edwin.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_Fabricio.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_Frank.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_herbert.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_jorge.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_leissi.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_leo.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_lucelia.lg, Correct,0,0,0,0,0,0.0,18,306,0,0,0,18,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_miguel.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_Nina.lg, Incorrect,35,7,28,6,22,0.2202512733658125,26,650,0,14,11,19,6,3,13,13,0,4,4,9,0,0,0,0,0,1,1,0
AC-Oracle/109_rosario.lg, Incorrect,5,1,4,0,4,0.10045305148269923,17,272,0,2,2,16,0,0,13,13,0,10,10,3,0,0,0,0,0,1,1,0
AC-Oracle/109_silas.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/109_user0.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
AC-Oracle/10_em_81.lg, Correct,0,0,0,0,0,0.0,7,42,0,0,0,7,0,0,3,3,0,3,3,0,0,0,0,1,1,1,1,1
AC-Oracle/10_em_86.lg, Correct,0,0,0,0,0,0.0,4,12,0,0,0,4,0,0,3,3,0,3,3,0,0,0,0,1,1,1,1,1
AC-Oracle/10_em_87.lg, Correct,0,0,0,0,0,0.0,5,20,0,0,0,5,0,0,3,3,0,3,3,0,0,0,0,1,1,1,1,1
AC-Oracle/10_em_89.lg, Correct,0,0,0,0,0,0.0,8,56,0,0,0,8,0,0,3,3,0,3,3,0,0,0,0,1,1,1,1,1
AC-Oracle/110_alfonso.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/110_carlos.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/110_caue.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/110_danilo.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/110_david.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/110_edwin.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/110_Fabricio.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/110_Frank.lg, Incorrect,5,1,4,0,4,0.0651181488573619,26,650,0,2,2,25,0,0,22,22,0,19,19,3,0,0,0,0,0,1,1,0
AC-Oracle/110_fujita.lg, Incorrect,19,3,16,0,16,0.0738748023761179,50,2450,0,8,8,47,0,0,22,22,0,16,16,6,0,0,0,0,0,1,1,0
AC-Oracle/110_herbert.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/110_jorge.lg, Incorrect,5,1,4,0,4,0.06776643872851508,25,600,0,2,2,24,0,0,22,22,0,19,19,3,0,0,0,0,0,1,1,0
AC-Oracle/110_leissi.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/110_leo.lg, Correct,0,0,0,0,0,0.0,26,650,0,0,0,26,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/110_miguel.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/110_Nina.lg, Incorrect,38,6,32,6,26,0.12501787346382234,45,1980,0,16,13,39,6,3,22,22,0,13,13,9,0,0,0,0,0,1,1,0
AC-Oracle/110_rosario.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/110_user0.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
AC-Oracle/111_alfonso.lg, Incorrect,50,6,44,8,36,0.19620202509794793,32,992,0,22,18,26,8,4,18,18,0,11,11,7,0,0,0,0,0,1,1,0
AC-Oracle/111_carlos.lg, Incorrect,20,2,18,0,18,0.11811488251929904,30,870,0,9,9,28,0,0,18,18,0,13,13,5,0,0,0,0,0,1,1,0
AC-Oracle/111_caue.lg, Incorrect,27,3,24,0,24,0.14406063980498662,30,870,0,12,12,27,0,0,18,18,0,10,10,8,0,0,0,0,0,1,1,0
AC-Oracle/111_david.lg, Incorrect,94,8,86,12,74,0.2563212748209201,34,1122,0,43,37,26,12,6,18,18,0,9,9,9,0,0,0,0,0,1,1,0
AC-Oracle/111_edwin.lg, Incorrect,21,3,18,2,16,0.1184847011734239,32,992,0,9,8,29,2,1,18,18,0,13,13,5,0,0,0,0,0,1,1,0
AC-Oracle/111_Fabricio.lg, Incorrect,14,2,12,0,12,0.09415689084400998,32,992,0,6,6,30,0,0,18,18,0,12,12,6,0,0,0,0,0,1,1,0
AC-Oracle/111_Frank.lg, Incorrect,56,6,50,8,42,0.205923450157248,32,992,0,25,21,26,8,4,18,18,0,12,12,6,0,0,0,0,0,1,1,0
AC-Oracle/111_herbert.lg, Incorrect,52,6,46,6,40,0.20121467484305064,32,992,0,23,20,26,6,3,18,18,0,9,9,9,0,0,0,0,0,1,1,0
AC-Oracle/111_hirata.lg, Incorrect,49,5,44,6,38,0.18752540836942036,32,992,0,22,19,27,6,3,18,18,0,10,10,8,0,0,0,0,0,1,1,0
AC-Oracle/111_jorge.lg, Incorrect,69,7,62,8,54,0.23402137710478188,32,992,0,31,27,25,8,4,18,18,0,9,9,9,0,0,0,0,0,1,1,0
AC-Oracle/111_leissi.lg, Incorrect,66,6,60,6,54,0.222249606577776,32,992,0,30,27,26,6,3,18,18,0,10,10,8,0,0,0,0,0,1,1,0
AC-Oracle/111_leo.lg, Incorrect,19,3,16,6,10,0.11427465140264718,30,870,0,8,5,27,6,3,18,18,0,15,15,3,0,0,0,0,0,1,1,0
AC-Oracle/111_miguel2.lg, Incorrect,36,4,32,6,26,0.1554997778258194,32,992,0,16,13,28,6,3,18,18,0,12,12,6,0,0,0,0,0,1,1,0
AC-Oracle/111_miguel.lg, Incorrect,56,6,50,6,44,0.20753750410900887,32,992,0,25,22,26,6,3,18,18,0,8,8,10,0,0,0,0,0,1,1,0
AC-Oracle/111_Nina.lg, Incorrect,100,10,90,34,56,0.16746602074284592,54,2862,0,45,28,44,34,17,18,18,0,11,11,7,0,0,0,0,0,1,1,0
AC-Oracle/111_rosario.lg, Incorrect,30,4,26,6,20,0.15260863128999805,30,870,0,13,10,26,6,3,18,18,0,14,14,4,0,0,0,0,0,1,1,0
AC-Oracle/111_user0.lg, Incorrect,117,13,104,24,80,0.31794295480809065,34,1122,0,52,40,21,24,12,18,18,0,7,7,11,0,0,0,0,0,1,1,0
AC-Oracle/116_alfonso.lg, Incorrect,7,1,6,0,6,0.1058460167867924,19,342,0,3,3,18,0,0,15,15,0,12,12,3,0,0,0,0,0,1,1,0
AC-Oracle/116_carlos.lg, Correct,0,0,0,0,0,0.0,19,342,0,0,0,19,0,0,15,15,0,15,15,0,0,0,0,1,1,1,1,1
AC-Oracle/116_caue.lg, Correct,0,0,0,0,0,0.0,19,342,0,0,0,19,0,0,15,15,0,15,15,0,0,0,0,1,1,1,1,1
AC-Oracle/116_david.lg, Correct,0,0,0,0,0,0.0,18,306,0,0,0,18,0,0,15,15,0,15,15,0,0,0,0,1,1,1,1,1
AC-Oracle/116_edwin.lg, Correct,0,0,0,0,0,0.0,19,342,0,0,0,19,0,0,15,15,0,15,15,0,0,0,0,1,1,1,1,1
AC-Oracle/116_Fabricio.lg, Correct,0,0,0,0,0,0.0,19,342,0,0,0,19,0,0,15,15,0,15,15,0,0,0,0,1,1,1,1,1
AC-Oracle/116_Frank.lg, Correct,0,0,0,0,0,0.0,20,380,0,0,0,20,0,0,15,15,0,15,15,0,0,0,0,1,1,1,1,1
AC-Oracle/116_herbert.lg, Incorrect,12,2,10,2,8,0.12918485235621932,21,420,0,5,4,19,2,1,15,15,0,12,12,3,0,0,0,0,0,1,1,0
AC-Oracle/116_hirata.lg, Incorrect,52,6,46,6,40,0.1837927315856244,35,1190,0,23,20,29,6,3,15,15,0,8,8,7,0,0,0,0,0,1,1,0
AC-Oracle/116_jorge.lg, Correct,0,0,0,0,0,0.0,19,342,0,0,0,19,0,0,15,15,0,15,15,0,0,0,0,1,1,1,1,1
AC-Oracle/116_leissi.lg, Correct,0,0,0,0,0,0.0,19,342,0,0,0,19,0,0,15,15,0,15,15,0,0,0,0,1,1,1,1,1
AC-Oracle/116_leo.lg, Correct,0,0,0,0,0,0.0,20,380,0,0,0,20,0,0,15,15,0,15,15,0,0,0,0,1,1,1,1,1
AC-Oracle/116_miguel.lg, Correct,0,0,0,0,0,0.0,20,380,0,0,0,20,0,0,15,15,0,15,15,0,0,0,0,1,1,1,1,1
AC-Oracle/116_Nina.lg, Incorrect,25,3,22,2,20,0.12059158999302873,34,1122,0,11,10,31,2,1,15,15,0,9,9,6,0,0,0,0,0,1,1,0
AC-Oracle/116_rosario.lg, Incorrect,7,1,6,0,6,0.10043744832500577,20,380,0,3,3,19,0,0,15,15,0,12,12,3,0,0,0,0,0,1,1,0
AC-Oracle/116_user0.lg, Correct,0,0,0,0,0,0.0,20,380,0,0,0,20,0,0,15,15,0,15,15,0,0,0,0,1,1,1,1,1
AC-Oracle/117_alfonso.lg, Incorrect,7,1,6,0,6,0.06647476434693776,30,870,0,3,3,29,0,0,25,25,0,22,22,3,0,0,0,0,0,1,1,0
AC-Oracle/117_carlos.lg, Incorrect,6,0,6,0,6,0.05536365323582665,30,870,0,3,3,30,0,0,25,25,0,22,22,3,0,0,0,0,0,1,1,0
AC-Oracle/117_caue.lg, Correct,0,0,0,0,0,0.0,32,992,0,0,0,32,0,0,25,25,0,25,25,0,0,0,0,1,1,1,1,1
AC-Oracle/117_david.lg, Incorrect,17,3,14,2,12,0.1110201131809037,31,930,0,7,6,28,2,1,25,25,0,19,19,6,0,0,0,0,0,1,1,0
