File,Result,D_B,D_C,D_L,D_R,D_S,D_E(%),nNodes,nEdges,nSegRelEdges,dPairs,segPairErrors,nodeCorrect,edgeDiffClassCount,undirDiffClassCount,nSeg,detectedSeg,dSegRelEdges,CorrectSegments,CorrectSegmentsAndClass,ClassError,CorrectSegRels,CorrectSegRelLocations,SegRelErrors,hasCorrectSegments,hasCorrectSegLab,hasCorrectRelationLocations,hasCorrectRelLab,hasCorrectStructure
K-Oracle/101_alfonso.lg, Incorrect,12,2,10,0,10,0.10425967736240611,27,702,0,5,5,25,0,0,20,20,0,14,14,6,0,0,0,0,0,1,1,0
K-Oracle/101_carlos.lg, Incorrect,12,2,10,0,10,0.10833084870049796,26,650,0,5,5,24,0,0,20,20,0,14,14,6,0,0,0,0,0,1,1,0
K-Oracle/101_caue.lg, Incorrect,12,2,10,0,10,0.10425967736240611,27,702,0,5,5,25,0,0,20,20,0,14,14,6,0,0,0,0,0,1,1,0
K-Oracle/101_danilo.lg, Incorrect,12,2,10,0,10,0.10425967736240611,27,702,0,5,5,25,0,0,20,20,0,14,14,6,0,0,0,0,0,1,1,0
K-Oracle/101_david.lg, Incorrect,12,2,10,0,10,0.10425967736240611,27,702,0,5,5,25,0,0,20,20,0,14,14,6,0,0,0,0,0,1,1,0
K-Oracle/101_edwin.lg, Incorrect,12,2,10,0,10,0.10425967736240611,27,702,0,5,5,25,0,0,20,20,0,14,14,6,0,0,0,0,0,1,1,0
K-Oracle/101_Fabricio.lg, Incorrect,22,4,18,2,16,0.1530821910575049,27,702,0,9,8,23,2,1,20,20,0,11,11,9,0,0,0,0,0,1,1,0
K-Oracle/101_Frank.lg, Incorrect,19,3,16,0,16,0.13768388451655666,27,702,0,8,8,24,0,0,20,20,0,11,11,9,0,0,0,0,0,1,1,0
K-Oracle/101_fujita.lg, Incorrect,51,7,44,4,40,0.12630066578240737,53,2756,0,22,20,46,4,2,20,20,0,11,11,9,0,0,0,0,0,1,1,0
K-Oracle/101_herbert.lg, Incorrect,19,3,16,0,16,0.13768388451655666,27,702,0,8,8,24,0,0,20,20,0,12,12,8,0,0,0,0,0,1,1,0
K-Oracle/101_hirata.lg, Incorrect,22,4,18,0,18,0.1688033871712585,25,600,0,9,9,21,0,0,20,20,0,9,9,11,0,0,0,0,0,1,1,0
K-Oracle/101_jorge.lg, Incorrect,31,5,26,2,24,0.17442492497066117,29,812,0,13,12,24,2,1,20,20,0,9,9,11,0,0,0,0,0,1,1,0
K-Oracle/101_leissi.lg, Incorrect,12,2,10,0,10,0.10425967736240611,27,702,0,5,5,25,0,0,20,20,0,14,14,6,0,0,0,0,0,1,1,0
K-Oracle/101_leo.lg, Incorrect,22,4,18,0,18,0.15613481858610748,27,702,0,9,9,23,0,0,20,20,0,10,10,10,0,0,0,0,0,1,1,0
K-Oracle/101_miguel.lg, Incorrect,24,4,20,0,20,0.1682231205229885,26,650,0,10,10,22,0,0,20,20,0,10,10,10,0,0,0,0,0,1,1,0
K-Oracle/101_mijail.lg, Incorrect,22,4,18,0,18,0.1452353448913459,29,812,0,9,9,25,0,0,20,20,0,9,9,11,0,0,0,0,0,1,1,0
K-Oracle/101_Nina.lg, Incorrect,64,8,56,6,50,0.15445720565483065,49,2352,0,28,25,41,6,3,20,20,0,9,9,11,0,0,0,0,0,1,1,0
K-Oracle/101_rosario.lg, Incorrect,22,4,18,0,18,0.15048794759377557,28,756,0,9,9,24,0,0,20,20,0,11,11,9,0,0,0,0,0,1,1,0
K-Oracle/101_user0.lg, Incorrect,19,3,16,0,16,0.13768388451655666,27,702,0,8,8,24,0,0,20,20,0,12,12,8,0,0,0,0,0,1,1,0
K-Oracle/105_alfonso.lg, Incorrect,5,1,4,0,4,0.05113150709412101,33,1056,0,2,2,32,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
K-Oracle/105_carlos.lg, Incorrect,5,1,4,0,4,0.05113150709412101,33,1056,0,2,2,32,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
K-Oracle/105_caue.lg, Incorrect,10,2,8,0,8,0.07370895649367157,35,1190,0,4,4,33,0,0,31,31,0,25,25,6,0,0,0,0,0,1,1,0
K-Oracle/105_danilo.lg, Incorrect,10,2,8,0,8,0.06783147874277042,38,1406,0,4,4,36,0,0,31,31,0,25,25,6,0,0,0,0,0,1,1,0
K-Oracle/105_david.lg, Incorrect,5,1,4,0,4,0.05113150709412101,33,1056,0,2,2,32,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
K-Oracle/105_edwin.lg, Incorrect,5,1,4,0,4,0.05113150709412101,33,1056,0,2,2,32,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
K-Oracle/105_Fabricio.lg, Incorrect,15,3,12,0,12,0.09835679003855158,34,1122,0,6,6,31,0,0,31,31,0,22,22,9,0,0,0,0,0,1,1,0
K-Oracle/105_Frank.lg, Incorrect,5,1,4,0,4,0.04817521190063942,35,1190,0,2,2,34,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
K-Oracle/105_fujita.lg, Incorrect,73,9,64,8,56,0.10927813643367613,75,5550,0,32,28,66,8,4,31,31,0,17,17,14,0,0,0,0,0,1,1,0
K-Oracle/105_herbert.lg, Incorrect,15,3,12,0,12,0.09835679003855158,34,1122,0,6,6,31,0,0,31,31,0,22,22,9,0,0,0,0,0,1,1,0
K-Oracle/105_hirata.lg, Incorrect,5,1,4,0,4,0.05113150709412101,33,1056,0,2,2,32,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
K-Oracle/105_leissi.lg, Incorrect,5,1,4,0,4,0.05113150709412101,33,1056,0,2,2,32,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
K-Oracle/105_leo.lg, Incorrect,9,1,8,0,8,0.06238053078523231,36,1260,0,4,4,35,0,0,31,31,0,25,25,6,0,0,0,0,0,1,1,0
K-Oracle/105_lucelia.lg, Incorrect,15,3,12,0,12,0.08790529305312288,38,1406,0,6,6,35,0,0,31,31,0,22,22,9,0,0,0,0,0,1,1,0
K-Oracle/105_miguel.lg, Incorrect,5,1,4,0,4,0.046821670580526664,36,1260,0,2,2,35,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
K-Oracle/105_mijail.lg, Incorrect,15,3,12,0,12,0.09835679003855158,34,1122,0,6,6,31,0,0,31,31,0,22,22,9,0,0,0,0,0,1,1,0
K-Oracle/105_Nina.lg, Incorrect,73,9,64,6,58,0.11775487540174383,70,4830,0,32,29,61,6,3,31,31,0,19,19,12,0,0,0,0,0,1,1,0
K-Oracle/105_rosario.lg, Incorrect,5,1,4,0,4,0.04960935050372959,34,1122,0,2,2,33,0,0,31,31,0,28,28,3,0,0,0,0,0,1,1,0
K-Oracle/105_user0.lg, Incorrect,10,2,8,0,8,0.07370895649367157,35,1190,0,4,4,33,0,0,31,31,0,25,25,6,0,0,0,0,0,1,1,0
K-Oracle/106_alfonso.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
K-Oracle/106_carlos.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
K-Oracle/106_caue.lg, Incorrect,20,4,16,4,12,0.30176623780503214,13,156,0,8,6,9,4,2,8,8,0,2,2,6,0,0,0,0,0,1,1,0
K-Oracle/106_daniel.lg, Correct,0,0,0,0,0,0.0,9,72,0,0,0,9,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
K-Oracle/106_david.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
K-Oracle/106_edwin.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
K-Oracle/106_fabio.lg, Incorrect,7,1,6,0,6,0.1699115886815181,12,132,0,3,3,11,0,0,8,8,0,5,5,3,0,0,0,0,0,1,1,0
K-Oracle/106_Fabricio.lg, Incorrect,7,1,6,0,6,0.15638511573314834,13,156,0,3,3,12,0,0,8,8,0,5,5,3,0,0,0,0,0,1,1,0
K-Oracle/106_Frank.lg, Incorrect,7,1,6,0,6,0.1699115886815181,12,132,0,3,3,11,0,0,8,8,0,5,5,3,0,0,0,0,0,1,1,0
K-Oracle/106_fujita.lg, Correct,0,0,0,0,0,0.0,21,420,0,0,0,21,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
K-Oracle/106_herbert.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
K-Oracle/106_jorge.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
K-Oracle/106_leissi.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
K-Oracle/106_leo.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
K-Oracle/106_miguel.lg, Incorrect,10,2,8,0,8,0.2196775435279992,12,132,0,4,4,10,0,0,8,8,0,4,4,4,0,0,0,0,0,1,1,0
K-Oracle/106_Nina.lg, Correct,0,0,0,0,0,0.0,21,420,0,0,0,21,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
K-Oracle/106_rosario.lg, Correct,0,0,0,0,0,0.0,12,132,0,0,0,12,0,0,8,8,0,8,8,0,0,0,0,1,1,1,1,1
K-Oracle/106_user0.lg, Incorrect,10,2,8,0,8,0.2196775435279992,12,132,0,4,4,10,0,0,8,8,0,4,4,4,0,0,0,0,0,1,1,0
K-Oracle/107_alfonso.lg, Incorrect,10,2,8,0,8,0.11281145570796768,23,506,0,4,4,21,0,0,18,18,0,12,12,6,0,0,0,0,0,1,1,0
K-Oracle/107_bruno.lg, Incorrect,15,3,12,0,12,0.13428090415820634,25,600,0,6,6,22,0,0,18,18,0,10,10,8,0,0,0,0,0,1,1,0
K-Oracle/107_carlos.lg, Incorrect,15,3,12,0,12,0.14614366133743428,23,506,0,6,6,20,0,0,18,18,0,9,9,9,0,0,0,0,0,1,1,0
K-Oracle/107_caue.lg, Incorrect,10,2,8,0,8,0.11281145570796768,23,506,0,4,4,21,0,0,18,18,0,12,12,6,0,0,0,0,0,1,1,0
K-Oracle/107_daniel.lg, Incorrect,10,2,8,0,8,0.12375477299167897,21,420,0,4,4,19,0,0,18,18,0,14,14,4,0,0,0,0,0,1,1,0
K-Oracle/107_david.lg, Incorrect,15,3,12,0,12,0.14614366133743428,23,506,0,6,6,20,0,0,18,18,0,9,9,9,0,0,0,0,0,1,1,0
K-Oracle/107_edwin.lg, Incorrect,10,2,8,0,8,0.11281145570796768,23,506,0,4,4,21,0,0,18,18,0,12,12,6,0,0,0,0,0,1,1,0
K-Oracle/107_Fabricio.lg, Incorrect,15,3,12,0,12,0.14614366133743428,23,506,0,6,6,20,0,0,18,18,0,10,10,8,0,0,0,0,0,1,1,0
K-Oracle/107_Frank.lg, Incorrect,15,3,12,0,12,0.14614366133743428,23,506,0,6,6,20,0,0,18,18,0,9,9,9,0,0,0,0,0,1,1,0
K-Oracle/107_herbert.lg, Incorrect,15,3,12,0,12,0.14614366133743428,23,506,0,6,6,20,0,0,18,18,0,9,9,9,0,0,0,0,0,1,1,0
K-Oracle/107_hirata.lg, Incorrect,33,5,28,4,24,0.12153974296015925,42,1722,0,14,12,37,4,2,18,18,0,12,12,6,0,0,0,0,0,1,1,0
K-Oracle/107_jorge.lg, Incorrect,15,3,12,0,12,0.14614366133743428,23,506,0,6,6,20,0,0,18,18,0,10,10,8,0,0,0,0,0,1,1,0
K-Oracle/107_leissi.lg, Incorrect,10,2,8,0,8,0.11281145570796768,23,506,0,4,4,21,0,0,18,18,0,12,12,6,0,0,0,0,0,1,1,0
K-Oracle/107_leo.lg, Incorrect,15,3,12,0,12,0.14614366133743428,23,506,0,6,6,20,0,0,18,18,0,9,9,9,0,0,0,0,0,1,1,0
K-Oracle/107_miguel.lg, Incorrect,20,4,16,0,16,0.1765188076859235,23,506,0,8,8,19,0,0,18,18,0,7,7,11,0,0,0,0,0,1,1,0
K-Oracle/107_Nina.lg, Incorrect,80,12,68,10,58,0.22265284011311626,42,1722,0,34,29,30,10,5,18,18,0,6,6,12,0,0,0,0,0,1,1,0
K-Oracle/107_rosario.lg, Incorrect,15,3,12,0,12,0.14614366133743428,23,506,0,6,6,20,0,0,18,18,0,10,10,8,0,0,0,0,0,1,1,0
K-Oracle/107_user0.lg, Incorrect,15,3,12,0,12,0.14614366133743428,23,506,0,6,6,20,0,0,18,18,0,10,10,8,0,0,0,0,0,1,1,0
K-Oracle/108_alfonso.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_bruno.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_carlos.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_caue.lg, Correct,0,0,0,0,0,0.0,15,210,0,0,0,15,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_danilo.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_david.lg, Correct,0,0,0,0,0,0.0,11,110,0,0,0,11,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_edwin.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_Fabricio.lg, Correct,0,0,0,0,0,0.0,15,210,0,0,0,15,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_Frank.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_herbert.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_jorge.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_leissi.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_leo.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_maira.lg, Incorrect,10,2,8,0,8,0.2196775435279992,12,132,0,4,4,10,0,0,9,9,0,3,3,6,0,0,0,0,0,1,1,0
K-Oracle/108_miguel.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_Nina.lg, Correct,0,0,0,0,0,0.0,21,420,0,0,0,21,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_rosario.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_user0.lg, Correct,0,0,0,0,0,0.0,13,156,0,0,0,13,0,0,9,9,0,9,9,0,0,0,0,1,1,1,1,1
K-Oracle/108_Willian.lg, Incorrect,10,2,8,2,6,0.1552293562811581,16,240,0,4,3,14,2,1,9,9,0,6,6,3,0,0,0,0,0,1,1,0
K-Oracle/109_alfonso.lg, Incorrect,5,1,4,0,4,0.10045305148269923,17,272,0,2,2,16,0,0,13,13,0,10,10,3,0,0,0,0,0,1,1,0
K-Oracle/109_carlos.lg, Incorrect,10,2,8,0,8,0.1535480763695157,17,272,0,4,4,15,0,0,13,13,0,7,7,6,0,0,0,0,0,1,1,0
K-Oracle/109_caue.lg, Incorrect,5,1,4,0,4,0.10045305148269923,17,272,0,2,2,16,0,0,13,13,0,10,10,3,0,0,0,0,0,1,1,0
K-Oracle/109_daniel.lg, Incorrect,5,1,4,0,4,0.12264276603100395,14,182,0,2,2,13,0,0,13,13,0,10,10,3,0,0,0,0,0,1,1,0
K-Oracle/109_edwin.lg, Incorrect,10,2,8,0,8,0.1535480763695157,17,272,0,4,4,15,0,0,13,13,0,7,7,6,0,0,0,0,0,1,1,0
K-Oracle/109_Fabricio.lg, Incorrect,15,3,12,0,12,0.1988515378145657,17,272,0,6,6,14,0,0,13,13,0,4,4,9,0,0,0,0,0,1,1,0
K-Oracle/109_Frank.lg, Incorrect,15,3,12,0,12,0.1988515378145657,17,272,0,6,6,14,0,0,13,13,0,4,4,9,0,0,0,0,0,1,1,0
K-Oracle/109_herbert.lg, Correct,0,0,0,0,0,0.0,17,272,0,0,0,17,0,0,13,13,0,13,13,0,0,0,0,1,1,1,1,1
K-Oracle/109_jorge.lg, Incorrect,10,2,8,0,8,0.1535480763695157,17,272,0,4,4,15,0,0,13,13,0,7,7,6,0,0,0,0,0,1,1,0
K-Oracle/109_leissi.lg, Incorrect,10,2,8,0,8,0.1535480763695157,17,272,0,4,4,15,0,0,13,13,0,7,7,6,0,0,0,0,0,1,1,0
K-Oracle/109_leo.lg, Incorrect,5,1,4,0,4,0.10045305148269923,17,272,0,2,2,16,0,0,13,13,0,10,10,3,0,0,0,0,0,1,1,0
K-Oracle/109_lucelia.lg, Incorrect,12,2,10,0,10,0.15755395804740158,18,306,0,5,5,16,0,0,13,13,0,7,7,6,0,0,0,0,0,1,1,0
K-Oracle/109_miguel.lg, Incorrect,5,1,4,0,4,0.10045305148269923,17,272,0,2,2,16,0,0,13,13,0,10,10,3,0,0,0,0,0,1,1,0
K-Oracle/109_Nina.lg, Incorrect,50,8,42,6,36,0.2657424111930085,26,650,0,21,18,18,6,3,13,13,0,4,4,9,0,0,0,0,0,1,1,0
K-Oracle/109_rosario.lg, Incorrect,5,1,4,0,4,0.10045305148269923,17,272,0,2,2,16,0,0,13,13,0,10,10,3,0,0,0,0,0,1,1,0
K-Oracle/109_silas.lg, Incorrect,5,1,4,0,4,0.10045305148269923,17,272,0,2,2,16,0,0,13,13,0,10,10,3,0,0,0,0,0,1,1,0
K-Oracle/109_user0.lg, Incorrect,10,2,8,0,8,0.1535480763695157,17,272,0,4,4,15,0,0,13,13,0,7,7,6,0,0,0,0,0,1,1,0
K-Oracle/10_em_81.lg, Correct,0,0,0,0,0,0.0,7,42,0,0,0,7,0,0,3,3,0,3,3,0,0,0,0,1,1,1,1,1
K-Oracle/10_em_86.lg, Correct,0,0,0,0,0,0.0,4,12,0,0,0,4,0,0,3,3,0,3,3,0,0,0,0,1,1,1,1,1
K-Oracle/10_em_87.lg, Correct,0,0,0,0,0,0.0,5,20,0,0,0,5,0,0,3,3,0,3,3,0,0,0,0,1,1,1,1,1
K-Oracle/10_em_89.lg, Correct,0,0,0,0,0,0.0,8,56,0,0,0,8,0,0,3,3,0,3,3,0,0,0,0,1,1,1,1,1
K-Oracle/110_alfonso.lg, Incorrect,10,2,8,0,8,0.10364670255861679,25,600,0,4,4,23,0,0,22,22,0,16,16,6,0,0,0,0,0,1,1,0
K-Oracle/110_carlos.lg, Incorrect,5,1,4,0,4,0.06776643872851508,25,600,0,2,2,24,0,0,22,22,0,19,19,3,0,0,0,0,0,1,1,0
K-Oracle/110_caue.lg, Incorrect,15,3,12,0,12,0.13428090415820634,25,600,0,6,6,22,0,0,22,22,0,13,13,9,0,0,0,0,0,1,1,0
K-Oracle/110_danilo.lg, Incorrect,5,1,4,0,4,0.06776643872851508,25,600,0,2,2,24,0,0,22,22,0,19,19,3,0,0,0,0,0,1,1,0
K-Oracle/110_david.lg, Incorrect,5,1,4,0,4,0.06776643872851508,25,600,0,2,2,24,0,0,22,22,0,19,19,3,0,0,0,0,0,1,1,0
K-Oracle/110_edwin.lg, Incorrect,5,1,4,0,4,0.06776643872851508,25,600,0,2,2,24,0,0,22,22,0,19,19,3,0,0,0,0,0,1,1,0
K-Oracle/110_Fabricio.lg, Incorrect,5,1,4,0,4,0.06776643872851508,25,600,0,2,2,24,0,0,22,22,0,19,19,3,0,0,0,0,0,1,1,0
K-Oracle/110_Frank.lg, Incorrect,15,3,12,0,12,0.12904370119310613,26,650,0,6,6,23,0,0,22,22,0,13,13,9,0,0,0,0,0,1,1,0
K-Oracle/110_fujita.lg, Incorrect,82,8,74,2,72,0.1684072621933164,50,2450,0,37,36,42,2,1,22,22,0,7,7,15,0,0,0,0,0,1,1,0
K-Oracle/110_herbert.lg, Incorrect,5,1,4,0,4,0.06776643872851508,25,600,0,2,2,24,0,0,22,22,0,19,19,3,0,0,0,0,0,1,1,0
K-Oracle/110_jorge.lg, Incorrect,5,1,4,0,4,0.06776643872851508,25,600,0,2,2,24,0,0,22,22,0,19,19,3,0,0,0,0,0,1,1,0
K-Oracle/110_leissi.lg, Incorrect,10,2,8,0,8,0.10364670255861679,25,600,0,4,4,23,0,0,22,22,0,16,16,6,0,0,0,0,0,1,1,0
K-Oracle/110_leo.lg, Incorrect,17,3,14,0,14,0.13630145655558415,26,650,0,7,7,23,0,0,22,22,0,14,14,8,0,0,0,0,0,1,1,0
K-Oracle/110_miguel.lg, Incorrect,5,1,4,0,4,0.06776643872851508,25,600,0,2,2,24,0,0,22,22,0,19,19,3,0,0,0,0,0,1,1,0
K-Oracle/110_Nina.lg, Incorrect,39,5,34,4,30,0.12174783364719775,45,1980,0,17,15,40,4,2,22,22,0,14,14,8,0,0,0,0,0,1,1,0
K-Oracle/110_rosario.lg, Incorrect,5,1,4,0,4,0.06776643872851508,25,600,0,2,2,24,0,0,22,22,0,19,19,3,0,0,0,0,0,1,1,0
K-Oracle/110_user0.lg, Correct,0,0,0,0,0,0.0,25,600,0,0,0,25,0,0,22,22,0,22,22,0,0,0,0,1,1,1,1,1
K-Oracle/111_alfonso.lg, Incorrect,33,5,28,4,24,0.15993271015587518,32,992,0,14,12,27,4,2,18,18,0,10,10,8,0,0,0,0,0,1,1,0
K-Oracle/111_carlos.lg, Incorrect,34,4,30,0,30,0.168241336562479,30,870,0,15,15,26,0,0,18,18,0,7,7,11,0,0,0,0,0,1,1,0
K-Oracle/111_caue.lg, Incorrect,37,5,32,0,32,0.183412435951658,30,870,0,16,16,25,0,0,18,18,0,4,4,14,0,0,0,0,0,1,1,0
K-Oracle/111_david.lg, Incorrect,34,4,30,0,30,0.14822734296913123,34,1122,0,15,15,30,0,0,18,18,0,8,8,10,0,0,0,0,0,1,1,0
K-Oracle/111_edwin.lg, Incorrect,37,5,32,2,30,0.16991912931227934,32,992,0,16,15,27,2,1,18,18,0,8,8,10,0,0,0,0,0,1,1,0
K-Oracle/111_Fabricio.lg, Incorrect,35,5,30,2,28,0.16605248738937495,32,992,0,15,14,27,2,1,18,18,0,8,8,10,0,0,0,0,0,1,1,0
K-Oracle/111_Frank.lg, Incorrect,49,7,42,4,38,0.20674468775099286,32,992,0,21,19,25,4,2,18,18,0,6,6,12,0,0,0,0,0,1,1,0
K-Oracle/111_herbert.lg, Incorrect,39,5,34,2,32,0.17366273660703788,32,992,0,17,16,27,2,1,18,18,0,8,8,10,0,0,0,0,0,1,1,0
K-Oracle/111_hirata.lg, Incorrect,37,5,32,2,30,0.16991912931227934,32,992,0,16,15,27,2,1,18,18,0,8,8,10,0,0,0,0,0,1,1,0
K-Oracle/111_jorge.lg, Incorrect,39,5,34,2,32,0.17366273660703788,32,992,0,17,16,27,2,1,18,18,0,8,8,10,0,0,0,0,0,1,1,0
K-Oracle/111_leissi.lg, Incorrect,49,7,42,2,40,0.2084395183879667,32,992,0,21,20,25,2,1,18,18,0,4,4,14,0,0,0,0,0,1,1,0
K-Oracle/111_leo.lg, Incorrect,44,6,38,2,36,0.20413741963911983,30,870,0,19,18,24,2,1,18,18,0,6,6,12,0,0,0,0,0,1,1,0
K-Oracle/111_miguel2.lg, Incorrect,35,5,30,2,28,0.16605248738937495,32,992,0,15,14,27,2,1,18,18,0,7,7,11,0,0,0,0,0,1,1,0
K-Oracle/111_miguel.lg, Incorrect,37,5,32,2,30,0.16991912931227934,32,992,0,16,15,27,2,1,18,18,0,8,8,10,0,0,0,0,0,1,1,0
K-Oracle/111_Nina.lg, Incorrect,142,12,130,10,120,0.21337115696403042,54,2862,0,65,60,42,10,5,18,18,0,3,3,15,0,0,0,0,0,1,1,0
K-Oracle/111_rosario.lg, Incorrect,37,5,32,0,32,0.183412435951658,30,870,0,16,16,25,0,0,18,18,0,6,6,12,0,0,0,0,0,1,1,0
K-Oracle/111_user0.lg, Incorrect,39,5,34,2,32,0.16333887061780308,34,1122,0,17,16,29,2,1,18,18,0,8,8,10,0,0,0,0,0,1,1,0
K-Oracle/116_alfonso.lg, Incorrect,19,3,16,0,16,0.19682839773026842,19,342,0,8,8,16,0,0,15,15,0,7,7,8,0,0,0,0,0,1,1,0
K-Oracle/116_carlos.lg, Incorrect,17,3,14,0,14,0.18751535198445377,19,342,0,7,7,16,0,0,15,15,0,6,6,9,0,0,0,0,0,1,1,0
K-Oracle/116_caue.lg, Incorrect,17,3,14,0,14,0.18751535198445377,19,342,0,7,7,16,0,0,15,15,0,6,6,9,0,0,0,0,0,1,1,0
K-Oracle/116_david.lg, Incorrect,12,2,10,0,10,0.15755395804740158,18,306,0,5,5,16,0,0,15,15,0,9,9,6,0,0,0,0,0,1,1,0
K-Oracle/116_edwin.lg, Incorrect,17,3,14,0,14,0.18751535198445377,19,342,0,7,7,16,0,0,15,15,0,6,6,9,0,0,0,0,0,1,1,0
K-Oracle/116_Fabricio.lg, Incorrect,17,3,14,0,14,0.18751535198445377,19,342,0,7,7,16,0,0,15,15,0,6,6,9,0,0,0,0,0,1,1,0
K-Oracle/116_Frank.lg, Incorrect,12,2,10,0,10,0.14148094742050835,20,380,0,5,5,18,0,0,15,15,0,9,9,6,0,0,0,0,0,1,1,0
K-Oracle/116_herbert.lg, Incorrect,17,3,14,0,14,0.1693351715090845,21,420,0,7,7,18,0,0,15,15,0,6,6,9,0,0,0,0,0,1,1,0
K-Oracle/116_hirata.lg, Incorrect,73,9,64,6,58,0.23660716814929186,35,1190,0,32,29,26,6,3,15,15,0,2,2,13,0,0,0,0,0,1,1,0
K-Oracle/116_jorge.lg, Incorrect,10,2,8,0,8,0.13705026768516196,19,342,0,4,4,17,0,0,15,15,0,9,9,6,0,0,0,0,0,1,1,0
K-Oracle/116_leissi.lg, Incorrect,17,3,14,0,14,0.18751535198445377,19,342,0,7,7,16,0,0,15,15,0,6,6,9,0,0,0,0,0,1,1,0
K-Oracle/116_leo.lg, Incorrect,12,2,10,0,10,0.14148094742050835,20,380,0,5,5,18,0,0,15,15,0,9,9,6,0,0,0,0,0,1,1,0
K-Oracle/116_miguel.lg, Incorrect,16,2,14,0,14,0.1612953159916524,20,380,0,7,7,18,0,0,15,15,0,7,7,8,0,0,0,0,0,1,1,0
K-Oracle/116_Nina.lg, Incorrect,27,3,24,2,22,0.12483926244862471,34,1122,0,12,11,31,2,1,15,15,0,8,8,7,0,0,0,0,0,1,1,0
K-Oracle/116_rosario.lg, Incorrect,17,3,14,0,14,0.17796198265831908,20,380,0,7,7,17,0,0,15,15,0,6,6,9,0,0,0,0,0,1,1,0
K-Oracle/116_user0.lg, Incorrect,17,3,14,0,14,0.17796198265831908,20,380,0,7,7,17,0,0,15,15,0,7,7,8,0,0,0,0,0,1,1,0
